asset,minute,spread_bps,best_bid_changed,best_ask_changed,book_state_changed,quote_updates,informed_share,informed_ratio,n_takers,n_classified,spread_lag1,informed_share_lag1,quote_updates_lag1,spread_lead1,informed_share_lead1,spread_lag2,informed_share_lag2,quote_updates_lag2,spread_lead2,informed_share_lead2,spread_lag3,informed_share_lag3,quote_updates_lag3,spread_lead3,informed_share_lead3,spread_lag4,informed_share_lag4,quote_updates_lag4,spread_lead4,informed_share_lead4,spread_lag5,informed_share_lag5,quote_updates_lag5,spread_lead5,informed_share_lead5,spread_change,informed_share_change,date,hour,minute_of_hour,is_outage,is_outage_day
ARB,2025-07-28 13:45:00+00:00,2.828269642876981,90,55,105,145,0.3333333333333333,0.5,4,3,3.694086202588109,0.0,133.0,3.0480503363747578,0.0,2.3875413750067604,0.0,147.0,3.0601762722894357,0.0,1.9528919074324678,0.0,144.0,2.4072393401538417,,2.3872822961314957,0.0,153.0,1.6395874563293285,,2.822191190880095,0.0,153.0,2.405449436359439,,-0.8658165597111278,0.3333333333333333,2025-07-28,13,45,False,False
ARB,2025-07-28 13:46:00+00:00,3.0480503363747578,76,65,96,141,0.0,0.0,3,2,2.828269642876981,0.3333333333333333,145.0,3.0601762722894357,0.0,3.694086202588109,0.0,133.0,2.4072393401538417,,2.3875413750067604,0.0,147.0,1.6395874563293285,,1.9528919074324678,0.0,144.0,2.405449436359439,,2.3872822961314957,0.0,153.0,1.7474879860206314,0.0,0.21978069349777662,-0.3333333333333333,2025-07-28,13,46,False,False
ARB,2025-07-28 13:47:00+00:00,3.0601762722894357,72,70,101,142,0.0,0.0,2,2,3.0480503363747578,0.0,141.0,2.4072393401538417,,2.828269642876981,0.3333333333333333,145.0,1.6395874563293285,,3.694086202588109,0.0,133.0,2.405449436359439,,2.3875413750067604,0.0,147.0,1.7474879860206314,0.0,1.9528919074324678,0.0,144.0,1.7525028771512954,,0.012125935914677921,0.0,2025-07-28,13,47,False,False
ARB,2025-07-28 13:59:00+00:00,2.407239224870162,68,58,86,126,0.0,0.0,17,2,1.96943006882018,0.0,87.0,3.0666111756079335,1.0,1.5326174415803093,,98.0,2.8469750903331934,,1.7521189688773076,,108.0,2.4107215523409056,1.0,2.4124129612368876,,147.0,2.420428510753659,,1.7525028771512954,,114.0,2.415989947287854,0.0,0.43780915604998216,0.0,2025-07-28,13,59,False,False
ARB,2025-07-28 14:01:00+00:00,3.0666111756079335,87,53,96,140,1.0,,6,1,2.407239224870162,0.0,126.0,2.8469750903331934,,1.96943006882018,0.0,87.0,2.4107215523409056,1.0,1.5326174415803093,,98.0,2.420428510753659,,1.7521189688773076,,108.0,2.415989947287854,0.0,2.4124129612368876,,147.0,2.8451681384944467,,0.6593719507377713,1.0,2025-07-28,14,1,False,False
ARB,2025-07-28 14:09:00+00:00,2.403504746921853,65,45,88,110,1.0,,3,1,2.4010389950560205,0.0,110.0,2.8420295913773987,,2.406923186328654,,131.0,2.4081614853868683,,2.8451681384944467,,123.0,2.6293301781373164,,2.415989947287854,0.0,146.0,0.8787539269312703,1.0,2.420428510753659,,150.0,0.5496964300811367,0.0,0.002465751865832644,1.0,2025-07-28,14,9,False,False
ARB,2025-07-28 14:14:00+00:00,0.5496964300811367,46,65,95,111,0.0,0.0,27,1,0.8787539269312703,1.0,93.0,0.22006800101131127,0.0,2.6293301781373164,,114.0,1.1034139159395582,0.0,2.4081614853868683,,104.0,1.552812253907308,1.0,2.8420295913773987,,137.0,1.775922924945601,0.8518518518518519,2.403504746921853,1.0,110.0,1.5612280173522575,0.875,-0.32905749685013364,-1.0,2025-07-28,14,14,False,False
ARB,2025-07-28 14:15:00+00:00,0.22006800101131127,25,26,85,51,0.0,0.0,42,3,0.5496964300811367,0.0,111.0,1.1034139159395582,0.0,0.8787539269312703,1.0,93.0,1.552812253907308,1.0,2.6293301781373164,,114.0,1.775922924945601,0.8518518518518519,2.4081614853868683,,104.0,1.5612280173522575,0.875,2.8420295913773987,,137.0,0.66972507785621,0.16666666666666666,-0.32962842906982537,0.0,2025-07-28,14,15,False,False
ARB,2025-07-28 14:16:00+00:00,1.1034139159395582,59,60,91,119,0.0,0.0,27,2,0.22006800101131127,0.0,51.0,1.552812253907308,1.0,0.5496964300811367,0.0,111.0,1.775922924945601,0.8518518518518519,0.8787539269312703,1.0,93.0,1.5612280173522575,0.875,2.6293301781373164,,114.0,0.66972507785621,0.16666666666666666,2.4081614853868683,,104.0,0.8920407662626725,,0.8833459149282469,0.0,2025-07-28,14,16,False,False
ARB,2025-07-28 14:17:00+00:00,1.552812253907308,72,65,104,137,1.0,,72,23,1.1034139159395582,0.0,119.0,1.775922924945601,0.8518518518518519,0.22006800101131127,0.0,51.0,1.5612280173522575,0.875,0.5496964300811367,0.0,111.0,0.66972507785621,0.16666666666666666,0.8787539269312703,1.0,93.0,0.8920407662626725,,2.6293301781373164,,114.0,1.7838826205241158,,0.44939833796774975,1.0,2025-07-28,14,17,False,False
ARB,2025-07-28 14:18:00+00:00,1.775922924945601,64,69,97,133,0.8518518518518519,5.75,121,27,1.552812253907308,1.0,137.0,1.5612280173522575,0.875,1.1034139159395582,0.0,119.0,0.66972507785621,0.16666666666666666,0.22006800101131127,0.0,51.0,0.8920407662626725,,0.5496964300811367,0.0,111.0,1.7838826205241158,,0.8787539269312703,1.0,93.0,1.7858338728045293,,0.22311067103829307,-0.14814814814814814,2025-07-28,14,18,False,False
ARB,2025-07-28 14:19:00+00:00,1.5612280173522575,69,74,101,143,0.875,7.0,56,8,1.775922924945601,0.8518518518518519,133.0,0.66972507785621,0.16666666666666666,1.552812253907308,1.0,137.0,0.8920407662626725,,1.1034139159395582,0.0,119.0,1.7838826205241158,,0.22006800101131127,0.0,51.0,1.7858338728045293,,0.5496964300811367,0.0,111.0,2.234437145282857,1.0,-0.21469490759334353,0.02314814814814814,2025-07-28,14,19,False,False
ARB,2025-07-28 14:20:00+00:00,0.66972507785621,45,51,94,96,0.16666666666666666,0.2,91,6,1.5612280173522575,0.875,143.0,0.8920407662626725,,1.775922924945601,0.8518518518518519,133.0,1.7838826205241158,,1.552812253907308,1.0,137.0,1.7858338728045293,,1.1034139159395582,0.0,119.0,2.234437145282857,1.0,0.22006800101131127,0.0,51.0,2.682073717105766,1.0,-0.8915029394960474,-0.7083333333333334,2025-07-28,14,20,False,False
ARB,2025-07-28 14:25:00+00:00,2.682073717105766,73,80,98,153,1.0,,20,1,2.234437145282857,1.0,145.0,2.4633587435402644,0.0,1.7858338728045293,,120.0,2.125942407292435,,1.7838826205241158,,143.0,2.2413735612629155,,0.8920407662626725,,129.0,2.9107192835144358,,0.66972507785621,0.16666666666666666,96.0,2.469329801444659,,0.4476365718229087,0.0,2025-07-28,14,25,False,False
ARB,2025-07-28 14:26:00+00:00,2.4633587435402644,76,76,100,152,0.0,0.0,89,9,2.682073717105766,1.0,153.0,2.125942407292435,,2.234437145282857,1.0,145.0,2.2413735612629155,,1.7858338728045293,,120.0,2.9107192835144358,,1.7838826205241158,,143.0,2.469329801444659,,0.8920407662626725,,129.0,1.3447941083946142,0.0,-0.2187149735655014,-1.0,2025-07-28,14,26,False,False
ARB,2025-07-28 14:37:00+00:00,1.7785682525572364,73,77,99,150,1.0,,31,1,1.5627793062367485,0.0,157.0,1.1116422290648753,0.0,1.7888497677786348,,164.0,0.44468655162236836,0.0,0.8926877714041993,,122.0,0.8911266068123174,,1.116333069134384,,143.0,0.8923193611002298,,1.4502644334877166,,150.0,0.668501331432487,0.0,0.21578894632048784,1.0,2025-07-28,14,37,False,False
ARB,2025-07-28 14:38:00+00:00,1.1116422290648753,36,60,92,96,0.0,0.0,19,2,1.7785682525572364,1.0,150.0,0.44468655162236836,0.0,1.5627793062367485,0.0,157.0,0.8911266068123174,,1.7888497677786348,,164.0,0.8923193611002298,,0.8926877714041993,,122.0,0.668501331432487,0.0,1.116333069134384,,143.0,0.6665703842772598,0.0,-0.6669260234923611,-1.0,2025-07-28,14,38,False,False
ARB,2025-07-28 14:39:00+00:00,0.44468655162236836,36,52,83,88,0.0,0.0,20,3,1.1116422290648753,0.0,96.0,0.8911266068123174,,1.7785682525572364,1.0,150.0,0.8923193611002298,,1.5627793062367485,0.0,157.0,0.668501331432487,0.0,1.7888497677786348,,164.0,0.6665703842772598,0.0,0.8926877714041993,,122.0,0.44389205944931853,,-0.666955677442507,0.0,2025-07-28,14,39,False,False
ARB,2025-07-28 14:43:00+00:00,0.6665703842772598,44,52,83,96,0.0,0.0,7,1,0.668501331432487,0.0,125.0,0.44389205944931853,,0.8923193611002298,,122.0,1.3320900492874315,,0.8911266068123174,,119.0,1.3369580413358721,,0.44468655162236836,0.0,88.0,1.1136229500940482,,1.1116422290648753,0.0,96.0,0.6676087767775589,,-0.0019309471552272361,0.0,2025-07-28,14,43,False,False
ARB,2025-07-28 15:29:00+00:00,2.4306974996961404,35,39,74,74,0.0,0.0,2,1,3.102768112409499,0.0,88.0,1.9860754046624,,2.8882149720624963,,117.0,2.4311810014255335,,1.998689747832743,,119.0,3.7557025925394845,,2.6630567453010134,1.0,107.0,4.636068659570563,,2.6572776190794527,,101.0,2.6552784723299845,,-0.6720706127133584,0.0,2025-07-28,15,29,False,False
ARB,2025-07-28 15:39:00+00:00,1.7778567936345835,85,59,99,144,0.0,0.0,5,3,0.8881191855943626,0.4,97.0,2.0067560787981535,,2.2185246909141574,,107.0,2.447462982122373,,2.8807912320967555,,140.0,2.886803974907433,,2.438348573011892,,122.0,1.777935816517568,,2.6552784723299845,,84.0,1.5533291171546226,,0.8897376080402208,-0.4,2025-07-28,15,39,False,False
ARB,2025-07-29 12:31:00+00:00,3.1918289246062748,53,83,96,136,1.0,,4,4,2.506408430646516,0.0,127.0,3.1940135061149157,0.0,4.554874854814127,,121.0,3.654553345058209,,4.0937938965008005,,123.0,4.337850024542368,,4.560691486192885,,135.0,4.092862502558345,,1.8269428395252,,89.0,4.0883541992901815,1.0,0.6854204939597586,1.0,2025-07-29,12,31,False,True
ARB,2025-07-29 12:32:00+00:00,3.1940135061149157,47,64,93,111,0.0,0.0,14,4,3.1918289246062748,1.0,136.0,3.654553345058209,,2.506408430646516,0.0,127.0,4.337850024542368,,4.554874854814127,,121.0,4.092862502558345,,4.0937938965008005,,123.0,4.0883541992901815,1.0,4.560691486192885,,135.0,4.200333919851948,,0.0021845815086409814,-1.0,2025-07-29,12,32,False,True
ARB,2025-07-29 12:40:00+00:00,3.8581560283688736,63,59,96,122,1.0,,8,1,0.22692460430044817,0.0,27.0,2.9518954574874603,1.0,4.200333919851948,,106.0,0.683768475993447,,4.0883541992901815,1.0,127.0,2.734294893704491,,4.092862502558345,,123.0,3.18293947789319,,4.337850024542368,,127.0,2.9549819859756323,,3.6312314240684254,1.0,2025-07-29,12,40,False,True
ARB,2025-07-29 12:41:00+00:00,2.9518954574874603,52,55,81,107,1.0,,8,1,3.8581560283688736,1.0,122.0,0.683768475993447,,0.22692460430044817,0.0,27.0,2.734294893704491,,4.200333919851948,,106.0,3.18293947789319,,4.0883541992901815,1.0,127.0,2.9549819859756323,,4.092862502558345,,123.0,2.7347310847756034,,-0.9062605708814133,0.0,2025-07-29,12,41,False,True
ARB,2025-07-29 13:14:00+00:00,2.2906359105676697,79,41,95,120,0.5,1.0,2,2,2.976735713086077,0.0,107.0,3.2041745817401748,1.0,3.2081395082387085,,104.0,3.882830061861468,,2.5207099235766353,,84.0,3.6459757845526255,0.5,2.752293577981858,,115.0,4.329546878739042,,3.2065965951551423,,85.0,4.096029127318546,,-0.6860998025184073,0.5,2025-07-29,13,14,False,True
ARB,2025-07-29 13:17:00+00:00,3.2041745817401748,69,39,89,108,1.0,,3,2,2.2906359105676697,0.5,120.0,3.882830061861468,,2.976735713086077,0.0,107.0,3.6459757845526255,0.5,3.2081395082387085,,104.0,4.329546878739042,,2.5207099235766353,,84.0,4.096029127318546,,2.752293577981858,,115.0,3.7552143953442503,,0.9135386711725051,0.5,2025-07-29,13,17,False,True
ARB,2025-07-29 14:01:00+00:00,2.7847719691500616,87,82,105,169,1.0,,33,1,2.3190556805266342,0.0,149.0,3.6050674932458233,,2.3149755770074076,,141.0,2.096509311995038,,2.315511612291766,,161.0,2.802428785357999,1.0,1.967064480948996,,159.0,1.8754249009533954,1.0,2.077970054142179,,122.0,1.4071954594494231,,0.4657162886234274,1.0,2025-07-29,14,1,False,True
ARB,2025-07-29 14:05:00+00:00,1.8754249009533954,45,57,86,102,1.0,,75,4,2.802428785357999,1.0,159.0,1.4071954594494231,,2.096509311995038,,170.0,2.1111150205841804,0.0,3.6050674932458233,,174.0,1.8759966232066523,0.0,2.7847719691500616,1.0,169.0,3.7615639871255535,,2.3190556805266342,0.0,149.0,1.9939189350580915,0.0,-0.9270038844046036,0.0,2025-07-29,14,5,False,True
ARB,2025-07-29 14:08:00+00:00,1.8759966232066523,9,46,55,55,0.0,0.0,97,85,2.1111150205841804,0.0,37.0,3.7615639871255535,,1.4071954594494231,,56.0,1.9939189350580915,0.0,1.8754249009533954,1.0,102.0,3.2834560720477857,,2.802428785357999,1.0,159.0,4.9252418645568685,0.0,2.096509311995038,,170.0,1.8757327080883701,,-0.23511839737752815,0.0,2025-07-29,14,8,False,True
ARB,2025-07-29 14:24:00+00:00,8.922910747410983,7,2,13,9,0.0,0.0,15,10,12.6739737601799,0.0,4.0,21.14611968703771,0.0,5.865584270848573,,14.0,23.962224258228694,,5.864483514937496,0.0,10.0,2.1120067584211335,,3.516957597215484,,22.0,2.8220685762666147,,2.1095810137703834,,13.0,3.0572769069769175,,-3.751063012768917,0.0,2025-07-29,14,24,True,True
ARB,2025-07-29 14:25:00+00:00,21.14611968703771,1,5,9,6,0.0,0.0,9,3,8.922910747410983,0.0,9.0,23.962224258228694,,12.6739737601799,0.0,4.0,2.1120067584211335,,5.865584270848573,,14.0,2.8220685762666147,,5.864483514937496,0.0,10.0,3.0572769069769175,,3.516957597215484,,22.0,3.0572769069769175,,12.223208939626728,0.0,2025-07-29,14,25,True,True
ARB,2025-07-29 14:35:00+00:00,1.4087483271114671,2,5,19,7,0.3,0.42857142857142855,41,10,3.7610775487175547,1.0,8.0,7.981595380063651,,3.0558395919283288,,8.0,7.981595380063651,0.16666666666666666,3.0572769069769175,,3.0,2.814787014449451,0.45454545454545453,3.0572769069769175,,0.0,10.776871895792707,0.0,3.0572769069769175,,2.0,11.945892135621255,0.0,-2.3523292216060874,-0.7,2025-07-29,14,35,True,True
ARB,2025-07-29 14:38:00+00:00,2.814787014449451,11,4,25,15,0.45454545454545453,0.8333333333333334,46,22,7.981595380063651,0.16666666666666666,10.0,10.776871895792707,0.0,7.981595380063651,,1.0,11.945892135621255,0.0,1.4087483271114671,0.3,7.0,4.209738528462826,0.0,3.7610775487175547,1.0,8.0,3.7371826314435683,0.0,3.0558395919283288,,8.0,6.07136185316604,0.0,-5.1668083656142,0.28787878787878785,2025-07-29,14,38,True,True
ARB,2025-07-29 14:39:00+00:00,10.776871895792707,47,12,66,59,0.0,0.0,90,30,2.814787014449451,0.45454545454545453,15.0,11.945892135621255,0.0,7.981595380063651,0.16666666666666666,10.0,4.209738528462826,0.0,7.981595380063651,,1.0,3.7371826314435683,0.0,1.4087483271114671,0.3,7.0,6.07136185316604,0.0,3.7610775487175547,1.0,8.0,11.905734595497075,0.0,7.962084881343257,-0.45454545454545453,2025-07-29,14,39,True,True
ARB,2025-07-29 14:40:00+00:00,11.945892135621255,22,7,45,29,0.0,0.0,39,10,10.776871895792707,0.0,59.0,4.209738528462826,0.0,2.814787014449451,0.45454545454545453,15.0,3.7371826314435683,0.0,7.981595380063651,0.16666666666666666,10.0,6.07136185316604,0.0,7.981595380063651,,1.0,11.905734595497075,0.0,1.4087483271114671,0.3,7.0,14.005602248527488,0.0,1.1690202398285479,0.0,2025-07-29,14,40,True,True
ARB,2025-07-29 14:41:00+00:00,4.209738528462826,33,6,45,39,0.0,0.0,27,4,11.945892135621255,0.0,29.0,3.7371826314435683,0.0,10.776871895792707,0.0,59.0,6.07136185316604,0.0,2.814787014449451,0.45454545454545453,15.0,11.905734595497075,0.0,7.981595380063651,0.16666666666666666,10.0,14.005602248527488,0.0,7.981595380063651,,1.0,11.439644203718828,0.12280701754385964,-7.736153607158429,0.0,2025-07-29,14,41,True,True
ARB,2025-07-29 14:42:00+00:00,3.7371826314435683,23,13,38,36,0.0,0.0,48,10,4.209738528462826,0.0,39.0,6.07136185316604,0.0,11.945892135621255,0.0,29.0,11.905734595497075,0.0,10.776871895792707,0.0,59.0,14.005602248527488,0.0,2.814787014449451,0.45454545454545453,15.0,11.439644203718828,0.12280701754385964,7.981595380063651,0.16666666666666666,10.0,14.776072144759056,0.5,-0.4725558970192578,0.0,2025-07-29,14,42,True,True
ARB,2025-07-29 14:43:00+00:00,6.07136185316604,7,26,49,33,0.0,0.0,63,26,3.7371826314435683,0.0,36.0,11.905734595497075,0.0,4.209738528462826,0.0,39.0,14.005602248527488,0.0,11.945892135621255,0.0,29.0,11.439644203718828,0.12280701754385964,10.776871895792707,0.0,59.0,14.776072144759056,0.5,2.814787014449451,0.45454545454545453,15.0,18.286471557809904,0.05128205128205128,2.3341792217224713,0.0,2025-07-29,14,43,True,True
ARB,2025-07-29 14:44:00+00:00,11.905734595497075,3,29,41,32,0.0,0.0,64,38,6.07136185316604,0.0,33.0,14.005602248527488,0.0,3.7371826314435683,0.0,36.0,11.439644203718828,0.12280701754385964,4.209738528462826,0.0,39.0,14.776072144759056,0.5,11.945892135621255,0.0,29.0,18.286471557809904,0.05128205128205128,10.776871895792707,0.0,59.0,13.516992600811921,0.05970149253731343,5.834372742331035,0.0,2025-07-29,14,44,True,True
ARB,2025-07-29 14:45:00+00:00,14.005602248527488,14,20,30,34,0.0,0.0,8,7,11.905734595497075,0.0,32.0,11.439644203718828,0.12280701754385964,6.07136185316604,0.0,33.0,14.776072144759056,0.5,3.7371826314435683,0.0,36.0,18.286471557809904,0.05128205128205128,4.209738528462826,0.0,39.0,13.516992600811921,0.05970149253731343,11.945892135621255,0.0,29.0,7.529234606244252,0.08695652173913043,2.0998676530304135,0.0,2025-07-29,14,45,True,True
ARB,2025-07-29 14:46:00+00:00,11.439644203718828,16,34,51,50,0.12280701754385964,0.14,221,57,14.005602248527488,0.0,34.0,14.776072144759056,0.5,11.905734595497075,0.0,32.0,18.286471557809904,0.05128205128205128,6.07136185316604,0.0,33.0,13.516992600811921,0.05970149253731343,3.7371826314435683,0.0,36.0,7.529234606244252,0.08695652173913043,4.209738528462826,0.0,39.0,4.715980098564774,0.016666666666666666,-2.56595804480866,0.12280701754385964,2025-07-29,14,46,True,True
ARB,2025-07-29 14:47:00+00:00,14.776072144759056,34,26,68,60,0.5,1.0,106,38,11.439644203718828,0.12280701754385964,50.0,18.286471557809904,0.05128205128205128,14.005602248527488,0.0,34.0,13.516992600811921,0.05970149253731343,11.905734595497075,0.0,32.0,7.529234606244252,0.08695652173913043,6.07136185316604,0.0,33.0,4.715980098564774,0.016666666666666666,3.7371826314435683,0.0,36.0,8.165931415780324,0.0,3.3364279410402276,0.37719298245614036,2025-07-29,14,47,True,True
ARB,2025-07-29 14:48:00+00:00,18.286471557809904,57,53,92,110,0.05128205128205128,0.05405405405405406,254,78,14.776072144759056,0.5,60.0,13.516992600811921,0.05970149253731343,11.439644203718828,0.12280701754385964,50.0,7.529234606244252,0.08695652173913043,14.005602248527488,0.0,34.0,4.715980098564774,0.016666666666666666,11.905734595497075,0.0,32.0,8.165931415780324,0.0,6.07136185316604,0.0,33.0,9.04438890872287,0.0,3.5103994130508482,-0.44871794871794873,2025-07-29,14,48,False,True
ARB,2025-07-29 14:49:00+00:00,13.516992600811921,54,45,92,99,0.05970149253731343,0.06349206349206349,214,67,18.286471557809904,0.05128205128205128,110.0,7.529234606244252,0.08695652173913043,14.776072144759056,0.5,60.0,4.715980098564774,0.016666666666666666,11.439644203718828,0.12280701754385964,50.0,8.165931415780324,0.0,14.005602248527488,0.0,34.0,9.04438890872287,0.0,11.905734595497075,0.0,32.0,9.40261655500457,0.0,-4.7694789569979825,0.008419441255262151,2025-07-29,14,49,False,True
ARB,2025-07-29 14:50:00+00:00,7.529234606244252,36,54,85,90,0.08695652173913043,0.09523809523809523,66,23,13.516992600811921,0.05970149253731343,99.0,4.715980098564774,0.016666666666666666,18.286471557809904,0.05128205128205128,110.0,8.165931415780324,0.0,14.776072144759056,0.5,60.0,9.04438890872287,0.0,11.439644203718828,0.12280701754385964,50.0,9.40261655500457,0.0,14.005602248527488,0.0,34.0,8.10971973762688,0.05263157894736842,-5.987757994567669,0.027255029201817,2025-07-29,14,50,False,True
ARB,2025-07-29 14:51:00+00:00,4.715980098564774,34,42,79,76,0.016666666666666666,0.01694915254237288,115,60,7.529234606244252,0.08695652173913043,90.0,8.165931415780324,0.0,13.516992600811921,0.05970149253731343,99.0,9.04438890872287,0.0,18.286471557809904,0.05128205128205128,110.0,9.40261655500457,0.0,14.776072144759056,0.5,60.0,8.10971973762688,0.05263157894736842,11.439644203718828,0.12280701754385964,50.0,4.742820822101065,0.5,-2.8132545076794777,-0.07028985507246377,2025-07-29,14,51,False,True
ARB,2025-07-29 14:52:00+00:00,8.165931415780324,44,42,81,86,0.0,0.0,93,31,4.715980098564774,0.016666666666666666,76.0,9.04438890872287,0.0,7.529234606244252,0.08695652173913043,90.0,9.40261655500457,0.0,13.516992600811921,0.05970149253731343,99.0,8.10971973762688,0.05263157894736842,18.286471557809904,0.05128205128205128,110.0,4.742820822101065,0.5,14.776072144759056,0.5,60.0,3.91137009705741,0.2727272727272727,3.4499513172155503,-0.016666666666666666,2025-07-29,14,52,False,True
ARB,2025-07-29 14:53:00+00:00,9.04438890872287,36,50,78,86,0.0,0.0,143,75,8.165931415780324,0.0,86.0,9.40261655500457,0.0,4.715980098564774,0.016666666666666666,76.0,8.10971973762688,0.05263157894736842,7.529234606244252,0.08695652173913043,90.0,4.742820822101065,0.5,13.516992600811921,0.05970149253731343,99.0,3.91137009705741,0.2727272727272727,18.286471557809904,0.05128205128205128,110.0,4.270766602605487,0.2,0.8784574929425464,0.0,2025-07-29,14,53,False,True
ARB,2025-07-29 14:54:00+00:00,9.40261655500457,70,50,91,120,0.0,0.0,66,34,9.04438890872287,0.0,86.0,8.10971973762688,0.05263157894736842,8.165931415780324,0.0,86.0,4.742820822101065,0.5,4.715980098564774,0.016666666666666666,76.0,3.91137009705741,0.2727272727272727,7.529234606244252,0.08695652173913043,90.0,4.270766602605487,0.2,13.516992600811921,0.05970149253731343,99.0,4.97176746333293,1.0,0.35822764628169956,0.0,2025-07-29,14,54,False,True
ARB,2025-07-29 14:55:00+00:00,8.10971973762688,63,57,90,120,0.05263157894736842,0.05555555555555555,42,19,9.40261655500457,0.0,120.0,4.742820822101065,0.5,9.04438890872287,0.0,86.0,3.91137009705741,0.2727272727272727,8.165931415780324,0.0,86.0,4.270766602605487,0.2,4.715980098564774,0.016666666666666666,76.0,4.97176746333293,1.0,7.529234606244252,0.08695652173913043,90.0,4.5057329523214715,1.0,-1.2928968173776898,0.05263157894736842,2025-07-29,14,55,False,True
ARB,2025-07-29 14:56:00+00:00,4.742820822101065,51,71,94,122,0.5,1.0,86,20,8.10971973762688,0.05263157894736842,120.0,3.91137009705741,0.2727272727272727,9.40261655500457,0.0,120.0,4.270766602605487,0.2,9.04438890872287,0.0,86.0,4.97176746333293,1.0,8.165931415780324,0.0,86.0,4.5057329523214715,1.0,4.715980098564774,0.016666666666666666,76.0,3.7981294212598753,1.0,-3.366898915525816,0.4473684210526316,2025-07-29,14,56,False,True
ARB,2025-07-29 14:57:00+00:00,3.91137009705741,60,65,98,125,0.2727272727272727,0.375,158,22,4.742820822101065,0.5,122.0,4.270766602605487,0.2,8.10971973762688,0.05263157894736842,120.0,4.97176746333293,1.0,9.40261655500457,0.0,120.0,4.5057329523214715,1.0,9.04438890872287,0.0,86.0,3.7981294212598753,1.0,8.165931415780324,0.0,86.0,3.552944799081895,,-0.8314507250436547,-0.2272727272727273,2025-07-29,14,57,False,True
ARB,2025-07-29 14:58:00+00:00,4.270766602605487,49,60,87,109,0.2,0.25,33,15,3.91137009705741,0.2727272727272727,125.0,4.97176746333293,1.0,4.742820822101065,0.5,122.0,4.5057329523214715,1.0,8.10971973762688,0.05263157894736842,120.0,3.7981294212598753,1.0,9.40261655500457,0.0,120.0,3.552944799081895,,9.04438890872287,0.0,86.0,3.3237182916016867,,0.35939650554807745,-0.0727272727272727,2025-07-29,14,58,False,True
ARB,2025-07-29 14:59:00+00:00,4.97176746333293,41,49,80,90,1.0,,24,2,4.270766602605487,0.2,109.0,4.5057329523214715,1.0,3.91137009705741,0.2727272727272727,125.0,3.7981294212598753,1.0,4.742820822101065,0.5,122.0,3.552944799081895,,8.10971973762688,0.05263157894736842,120.0,3.3237182916016867,,9.40261655500457,0.0,120.0,2.370510845086855,,0.7010008607274427,0.8,2025-07-29,14,59,False,True
ARB,2025-07-29 15:00:00+00:00,4.5057329523214715,49,64,90,113,1.0,,20,5,4.97176746333293,1.0,90.0,3.7981294212598753,1.0,4.270766602605487,0.2,109.0,3.552944799081895,,3.91137009705741,0.2727272727272727,125.0,3.3237182916016867,,4.742820822101065,0.5,122.0,2.370510845086855,,8.10971973762688,0.05263157894736842,120.0,2.9660405802780083,0.0,-0.46603451101145854,0.0,2025-07-29,15,0,False,True
ARB,2025-07-29 15:01:00+00:00,3.7981294212598753,73,77,104,150,1.0,,13,1,4.5057329523214715,1.0,113.0,3.552944799081895,,4.97176746333293,1.0,90.0,3.3237182916016867,,4.270766602605487,0.2,109.0,2.370510845086855,,3.91137009705741,0.2727272727272727,125.0,2.9660405802780083,0.0,4.742820822101065,0.5,122.0,2.3781212841852315,0.0,-0.7076035310615962,0.0,2025-07-29,15,1,False,True
ARB,2025-07-29 15:06:00+00:00,2.3781212841852315,68,83,101,151,0.0,0.0,26,10,2.9660405802780083,0.0,166.0,2.3774428224998574,,2.370510845086855,,170.0,2.1377926103643627,,3.3237182916016867,,173.0,1.664051734113654,0.0,3.552944799081895,,179.0,1.186873333072906,0.0,3.7981294212598753,1.0,150.0,2.369106846719841,,-0.5879192960927768,0.0,2025-07-29,15,6,False,True
ARB,2025-07-29 15:10:00+00:00,1.186873333072906,66,75,95,141,0.0,0.0,20,1,1.664051734113654,0.0,134.0,2.369106846719841,,2.1377926103643627,,145.0,1.6532832982507197,,2.3774428224998574,,161.0,2.1274332708008905,,2.3781212841852315,0.0,151.0,1.419144256012417,0.0,2.9660405802780083,0.0,166.0,1.8919685933206174,0.0,-0.47717840104074805,0.0,2025-07-29,15,10,False,True
ARB,2025-07-29 15:15:00+00:00,1.8919685933206174,75,71,97,146,0.0,0.0,5,1,1.419144256012417,0.0,120.0,2.3606619506539674,0.0,2.1274332708008905,,147.0,2.1288422646159093,0.0,1.6532832982507197,,127.0,0.9487891079006734,0.0,2.369106846719841,,147.0,2.6003806374906913,,1.186873333072906,0.0,141.0,1.8920580861838252,,0.4728243373082004,0.0,2025-07-29,15,15,False,True
ARB,2025-07-29 15:16:00+00:00,2.3606619506539674,77,80,102,157,0.0,0.0,7,1,1.8919685933206174,0.0,146.0,2.1288422646159093,0.0,1.419144256012417,0.0,120.0,0.9487891079006734,0.0,2.1274332708008905,,147.0,2.6003806374906913,,1.6532832982507197,,127.0,1.8920580861838252,,2.369106846719841,,147.0,2.1263777155623558,1.0,0.46869335733335005,0.0,2025-07-29,15,16,False,True
