coin,wallet,n_fills,tob_fills,tob_rate,volume,mpsc,outage_fills,outage_tob_fills,outage_tob_rate,withdrew
HYPE,0x22b08ca9611456fb01c8d058de6ba59e3865bbf0,5,2,0.4,2.0,0.0005409791723018664,5.0,0.0,0.0,False
HYPE,0x22c1e0d65f530f9dd548459c62e90d6e1bf9dfb1,3,0,0.0,1.5,0.0,5.0,0.0,0.0,False
HYPE,0x22f18211f16ee4bb24d26f25f626913dc074852f,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x231e49ee0ff0d14345d814674dc5afa22f754071,6,0,0.0,3.0,0.0,5.0,0.0,0.0,False
HYPE,0x23673c8bcea05bad9855cd8165b7795dde59476b,1,0,0.0,0.5,0.0,4.0,0.0,0.0,False
HYPE,0x2369d15c062785adf214e5879f33af480a8a1dbb,6,1,0.16666666666666666,3.0,0.0002704895861509332,6.0,0.0,0.0,False
HYPE,0x237c3cb9e84c465981d60f382814d3487f1c9205,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x23c3b37b2af141df0376168314c76fe24b4756cc,4,1,0.25,2.0,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x23ff7aef0103743c7f4695f9f72dffd361058cac,3,0,0.0,1.5,0.0,5.0,0.0,0.0,False
HYPE,0x24363ed3ea2ef069f27a6d4509dcd752f7180b9c,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x24447215a306e87a61d35e706b4c0d8d6ea8f71f,3,1,0.3333333333333333,1.5,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x245c35bf7bccf893ed6a8eef6693924edf38d1b8,7,1,0.14285714285714285,3.5,0.0002704895861509332,6.0,0.0,0.0,False
HYPE,0x245e3d683a735c95d1301898d7cfb8dfe8fd4b9a,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x245f520f01682b1d779b3544fcf1556ca417f518,6,0,0.0,1613.56,0.0,0.0,0.0,,True
HYPE,0x2479bc0bf9ad076aaed4d6c94f4819adc4438de2,4,0,0.0,2.4,0.0,5.0,0.0,0.0,False
HYPE,0x24c04f73621f748fbc81772f8f6322ccf091de4f,3,0,0.0,166.2,0.0,4.0,0.0,0.0,False
HYPE,0x24d7e6239e793b60a2d6f18047b75d6b6a12faf1,7,0,0.0,4.2,0.0,5.0,0.0,0.0,False
HYPE,0x250a824472ce0dea42476f620ccb2dc5760b5d2c,3,1,0.3333333333333333,1.5,0.0002704895861509332,3.0,0.0,0.0,False
HYPE,0x25272081b162fb1741988b1139221ee1d6e3abd4,6,0,0.0,3.0,0.0,5.0,0.0,0.0,False
HYPE,0x2528ab0be04c866587b32befd572004b6f83ced5,3,0,0.0,1.5,0.0,5.0,0.0,0.0,False
HYPE,0x2557d29a46b03608fbf1a9fb61b39b52ab3d87b4,1,0,0.0,0.5,0.0,4.0,0.0,0.0,False
HYPE,0x2576acc673d14627f126029caf72791f794de3f8,6,0,0.0,3.0,0.0,4.0,0.0,0.0,False
HYPE,0x258bdb2e45b4a2008a860ddee654ff6da8b690f3,5,0,0.0,230.70000000000002,0.0,3.0,0.0,0.0,False
HYPE,0x25a78e0608e8c522bc2db98b1d1b96ebc4271f40,6,0,0.0,3.5999999999999996,0.0,5.0,0.0,0.0,False
HYPE,0x25b6dc6b0536147ed039597e0a77e60087c851a7,3,2,0.6666666666666666,1.5,0.0005409791723018664,3.0,0.0,0.0,False
HYPE,0x25b8a9bb12d6efc8027c6db76d0f1c1011dfcc7b,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x25d690358147ea1c59816124494627b2714120d2,4,0,0.0,2.0,0.0,6.0,0.0,0.0,False
HYPE,0x25f8a006cbb1ea534c8387ed3dac89f5971c2ba8,6,0,0.0,198.60000000000002,0.0,5.0,0.0,0.0,False
HYPE,0x2662e4943b664fcf5bbc7a41e33d8a9ba70cd40d,5,1,0.2,2.5,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x26869599b7647177c78610d7a6b9d0b7bf32fcf5,18,5,0.2777777777777778,35.5,0.001352447930754666,2.0,0.0,0.0,False
HYPE,0x26a2e2e53c86172087272c9bc6f39b9b397947fc,6,1,0.16666666666666666,3.0,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x26b2dc6767f2428de4b691e3660098a142b5e9b4,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x26f64e4abe0dc0a27979e950af8e2933fc05ec0d,4,1,0.25,2.4,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x2704c52cf69827d133254d49ee0d5815e185e1a6,6,0,0.0,3.0,0.0,6.0,0.0,0.0,False
HYPE,0x271ba12efc11b87f2d404c452376682f1c8f1fa8,6,0,0.0,3.0,0.0,5.0,0.0,0.0,False
HYPE,0x2728d0c4de08f16dc3286e7c7a94972fd994d219,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x2747f684dd28e1ba57a2b78e6bc5a797981c2f49,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x2762453ea54063b160d6b39250fb4d1a3ac8b69d,3,1,0.3333333333333333,1.5,0.0002704895861509332,3.0,0.0,0.0,False
HYPE,0x2788abd387fc2c87adef48b2a3be1e2efe94537c,1,0,0.0,0.5,0.0,4.0,0.0,0.0,False
HYPE,0x279de7a3737dadec4285e7b96eead7f9f845d3da,6,0,0.0,4.199999999999999,0.0,5.0,0.0,0.0,False
HYPE,0x27f2ed518fde4f9cf8ac0dd23b877280ab4552cc,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x2806ec3ed07ed3c3db06480df8642090107f72eb,3,1,0.3333333333333333,1.5,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x283b087a439edb53ba8e6ad89bf2f74a97adac46,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x2849dcc1896b7af0bac94f69705d1450c26463b0,6,1,0.16666666666666666,3.5999999999999996,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x288645c50b912edb170948308d644001757a5d5a,4,0,0.0,2.0,0.0,3.0,0.0,0.0,False
HYPE,0x2893cfb86e35d1e076e85ca9826854146243b260,3,0,0.0,2.4000000000000004,0.0,5.0,0.0,0.0,False
HYPE,0x28b5fed8bb7dc59b0e083786f2ef596d0a357acb,1,0,0.0,30.0,0.0,0.0,0.0,,True
HYPE,0x28be3dff4941fce300b78c38341d82b7dd45adb3,9,0,0.0,4.0,0.0,6.0,0.0,0.0,False
HYPE,0x28c9cb8c8879619c87872c626ac914c3cff694dc,4,0,0.0,2.0,0.0,3.0,0.0,0.0,False
HYPE,0x2918b2bff2bb9d2175f515cb72d8218ac79e4258,7,1,0.14285714285714285,4.2,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x294128a6eb4aada8a9f3c5525e836156d9f63fa5,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x2967d13f7c8f9f861f013db2439a2803b8766cc6,4,2,0.5,2.0,0.0005409791723018664,3.0,0.0,0.0,False
HYPE,0x297e5ed58b9e13e4dd09cd49289b35620ca91b67,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x29bef33c333ddf71e4d46d5687d6884ab93b2cca,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x29bf1706478b99aabee227b33853cac98c8f44db,3,3,1.0,45.230000000000004,0.0008114687584527996,3.0,0.0,0.0,False
HYPE,0x2a12fe62fbf310db5790fd8189e924c7f747d938,3,0,0.0,1.5,0.0,5.0,0.0,0.0,False
HYPE,0x2a46da7f50a153ed7639d8e27ed4402ef1cb09a7,4,0,0.0,123.0,0.0,4.0,0.0,0.0,False
HYPE,0x2a7a51517b1a10a24c4a54b50be4146ce1108601,4,0,0.0,2.4,0.0,5.0,0.0,0.0,False
HYPE,0x2a89719526b8cf95b9e06b9d9e997ed9df953155,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x2a9377c6f16a4e693886b03c7a4679b506574a45,6,0,0.0,3.5999999999999996,0.0,5.0,0.0,0.0,False
HYPE,0x2a9536b22d9613b93095e9e4c69f8f3711bcff67,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x2aa8bbcbfcbd9a2ea4ec968538aa92b1d86a0ae0,6,1,0.16666666666666666,3.5999999999999996,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x2aad5fe36074e22eda1c2276e3e0428dcb21dc9a,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x2ac1443ad1b8ebc7c0e6f67273e4478941defd52,4,0,0.0,2.8,0.0,5.0,0.0,0.0,False
HYPE,0x2ad7672c2990107b8fd8130d896d5bdd2aa4a6b9,80,11,0.1375,1526.77,0.0029753854476602653,6.0,0.0,0.0,False
HYPE,0x2ae4ddce469074dce8909a7edbad046390b95abb,6,0,0.0,4.199999999999999,0.0,5.0,0.0,0.0,False
HYPE,0x2ae504e4ba318c3b84a8bf2344d3d760dc56ac99,2,0,0.0,69.12,0.0,2.0,0.0,0.0,False
HYPE,0x2aefe1d0d442cf143ab6bd62a91f28e0658b03d0,4,1,0.25,2.0,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x2b0c914a18c5191340ed89a26c90919dddeb3362,3,0,0.0,1.7999999999999998,0.0,5.0,0.0,0.0,False
HYPE,0x2b4526f1f815ce2d0a308cffd49f09ad0a6654d3,1,0,0.0,0.5,0.0,4.0,0.0,0.0,False
HYPE,0x2b51e11d8a371ad2848f9bee1605ec1e27890f75,2,0,0.0,95.45,0.0,1.0,0.0,0.0,False
HYPE,0x2bdbbaac934133fb46088d7cdaa437e7f0a83770,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x2bde6583ea53a51fb4c4346e0d2ecc2ce246312c,4,0,0.0,2.8,0.0,5.0,0.0,0.0,False
HYPE,0x2bf2f50a162e2b66ac99ffdbe8e3b29016e55ec1,4,0,0.0,2.8,0.0,5.0,0.0,0.0,False
HYPE,0x2c1fac29e24cd98af92b7a2739ee6f8e2bdbf3aa,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x2c51883df20804fedfb7a6d0097af8dfed78ade6,6,0,0.0,3.0,0.0,5.0,0.0,0.0,False
HYPE,0x2c58bf4a529215a84943226e4bc71bd54dce5907,4,0,0.0,2.8,0.0,5.0,0.0,0.0,False
HYPE,0x2c5a25e9df80ff18f966c3d1d841053c7c55f970,7,0,0.0,3.5,0.0,5.0,0.0,0.0,False
HYPE,0x2c72db23d98e6c8beeb507201f25665641920f47,4,0,0.0,2.0,0.0,3.0,0.0,0.0,False
HYPE,0x2ca3a22cb4ad37b6de009947d3d7be736a9d48c6,3,0,0.0,1.7999999999999998,0.0,5.0,0.0,0.0,False
HYPE,0x2cd991f48ba31536a96b772536a1daaaedf150ae,3053,134,0.04389125450376679,2016.81,0.03624560454422505,258.0,0.0,0.0,False
HYPE,0x2ce1fbdd33020c5992021c8924134590f66a2acd,2,0,0.0,169.39000000000001,0.0,0.0,0.0,,True
HYPE,0x2cf12a80f4fd3b7f9b62527c8e824ff6637f38ac,6,0,0.0,3.0,0.0,6.0,0.0,0.0,False
HYPE,0x2d033230a6cd433da80e3106517d26c514ceb0ec,4,0,0.0,199.58999999999997,0.0,0.0,0.0,,True
HYPE,0x2d0989aea47288f8321f82691ebb51f4b86ae0ab,6,1,0.16666666666666666,3.0,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x2d24a1158e0c515aad49d242b3397a03edd6bab0,3,0,0.0,2.0999999999999996,0.0,4.0,0.0,0.0,False
HYPE,0x2d251121f18deb333b36dd59ac3c30498e3714da,1,0,0.0,0.5,0.0,3.0,0.0,0.0,False
HYPE,0x2d2fe5bdf7a732f4342808a38b35bc9082492fb8,3,1,0.3333333333333333,1.5,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x2d564a25291a6b03ba900683258238e9c81e90ea,7,0,0.0,3.5,0.0,5.0,0.0,0.0,False
HYPE,0x2d6d5fde419a686881a917ec28f48f1895689d4a,4,0,0.0,2.8,0.0,5.0,0.0,0.0,False
HYPE,0x2d7a52851100ef45049aa575e1473c009665ee21,5,0,0.0,2.5,0.0,5.0,0.0,0.0,False
HYPE,0x2d8deb6ce7868daebff8000e6f179b90d339783f,10,1,0.1,182.70000000000002,0.0002704895861509332,8.0,0.0,0.0,False
HYPE,0x2d95898811953437a7cf769a92400d418b26dcfd,4,1,0.25,2.0,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x2d971315bb9893a48e4a4a8042b1166b834dd48a,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x2ddff1bff8a4d90afff9328be524700c3b5ba20b,6,0,0.0,3.5999999999999996,0.0,5.0,0.0,0.0,False
HYPE,0x2de923bee124514939aca4f8f057e11ff8d44f2b,1,0,0.0,144.31,0.0,0.0,0.0,,True
HYPE,0x2dfea649f810acb9c4ddacf7db6fa9f10d212e47,4,0,0.0,2.4,0.0,5.0,0.0,0.0,False
HYPE,0x2e417b05aa1f3ad11bf530554ef79aa1a08889e6,4,0,0.0,2.4,0.0,5.0,0.0,0.0,False
HYPE,0x2e5803af903582610452b75456b43f99e407cc8a,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x2e75686debd3ee26f7d6893bbf72325dc4b7d8dc,4,0,0.0,2.4,0.0,4.0,0.0,0.0,False
HYPE,0x2e818b830f56177f8c6868d74106ce8a560d44f6,3,0,0.0,1.5,0.0,3.0,0.0,0.0,False
HYPE,0x2eb01b557998f8f29c7474e83ad623eb3eab92f0,4,1,0.25,2.4,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x2f0ae283df8e85fcbca18ffec69b3799a623ecb8,6,1,0.16666666666666666,3.0,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x2f1f78dc8cbfd0e93339e6dd83e273d8c7f869b2,3,0,0.0,1.7999999999999998,0.0,5.0,0.0,0.0,False
HYPE,0x2f75c1fffffd38afb125df5ec58d66c843e3f4d8,10,3,0.3,20.68,0.0008114687584527996,1.0,0.0,0.0,False
HYPE,0x2f7dfed8eeef052f6be7add956d696562f585459,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x2f8340e21abcef1ac0e3782ceafc338722d16063,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x2f8afdd2130362895f1536a31dd36aa16e4a932f,5,2,0.4,296.24,0.0005409791723018664,0.0,0.0,,True
HYPE,0x2f95b68f63fc9696b1b05866cbc0caacfb1181b7,6,0,0.0,3.5999999999999996,0.0,4.0,0.0,0.0,False
HYPE,0x2f9ca6a40130aacab7da5aedf80e540d1cfd7093,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x2fb42412dafce7246c324eee776f10e11506cf02,3,1,0.3333333333333333,1.7999999999999998,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x2fd71bee75ba791e8506bf3dc353dc20371ce741,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x3003fe42f90759cefaddc7eb2add058d228b1495,4,0,0.0,2.0,0.0,6.0,0.0,0.0,False
HYPE,0x3029d9176271acb1f752088f2d00d6b890498abb,6,1,0.16666666666666666,3.5999999999999996,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x3042431443593d972c4e5ac256ca1aa18d2f72ec,1,0,0.0,0.6,0.0,4.0,0.0,0.0,False
HYPE,0x3058c1eb7a0c9f4573cfb3950b2f8c8310e0f775,3,0,0.0,1.5,0.0,5.0,0.0,0.0,False
HYPE,0x3074aa6e98a0740b6e1d5fab04e640c317723d22,964,232,0.24066390041493776,16138.98,0.0627535839870165,227.0,5.0,0.022026431718061675,False
HYPE,0x3094c56114f508972b0fb131cb12952b7ff4f57f,1,0,0.0,0.5,0.0,4.0,0.0,0.0,False
HYPE,0x3099608f4a8015448d6d906689d9f63c02684fbe,5,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x30ceaeadaf477e7b7e69d2c9862494c80461ac7d,6,1,0.16666666666666666,3.0,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x30ea0f14ef574b2c1572b6b93fd8c5261f366c0d,7,0,0.0,4.2,0.0,5.0,0.0,0.0,False
HYPE,0x30f3157fc2b141fa77c1de06f9cc0cf4cfd47a20,5,0,0.0,2.5,0.0,5.0,0.0,0.0,False
HYPE,0x3107bb98445c3169020b1335757dac43319cb409,6,1,0.16666666666666666,3.5999999999999996,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x310abee355abd15ff008c49e1a728df6ee41e2d1,6,0,0.0,3.0,0.0,5.0,0.0,0.0,False
HYPE,0x3112bb1cc9135df076c31ad4eab75d6da1e5a2b6,20,3,0.15,350.76,0.0008114687584527996,0.0,0.0,,True
HYPE,0x3137dab4798758869ec683b221a0a8067ae30fae,8,2,0.25,88.89,0.0005409791723018664,12.0,0.0,0.0,False
HYPE,0x31440bcc76c4b4b15290b709b33d2194d52b78ff,6,1,0.16666666666666666,51.0,0.0002704895861509332,0.0,0.0,,True
HYPE,0x3198f37d241a012e43ab85cc39ff592f400ce028,3,0,0.0,1.5,0.0,3.0,0.0,0.0,False
HYPE,0x31b1ac74a39fa92604c3bccac20453f2e3eebfaa,5,1,0.2,60.75,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x31ca8395cf837de08b24da3f660e77761dfb974b,179,5,0.027932960893854747,2100.33,0.001352447930754666,237.0,0.0,0.0,False
HYPE,0x31ccad507121db3ccb367883d14b4d4eef03cb15,6,0,0.0,3.0,0.0,4.0,0.0,0.0,False
HYPE,0x31d4ff7270a196f2fd4ef34e858d3665f913a047,1,0,0.0,0.5,0.0,4.0,0.0,0.0,False
HYPE,0x31d5bb4523e257a64f4d3c1675917ed3309cd138,4,1,0.25,2.0,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x3204ca73170434e3a486733c5b5f6feb2cd64c55,6,0,0.0,4.199999999999999,0.0,5.0,0.0,0.0,False
HYPE,0x32395bea396a14414c41c7113d8bffdc245b6e51,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x327b4b8c63d90125671e9a93dcbc1daab61359f6,6,0,0.0,3.0,0.0,6.0,0.0,0.0,False
HYPE,0x32870e9cb276cfe724b5952bf7c4b31b5cd66a7c,7,1,0.14285714285714285,3.5,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x3299abb5c745b6c3c1ff99760f19f159d2315427,4,0,0.0,2.4,0.0,4.0,0.0,0.0,False
HYPE,0x329c787b163a730bd7900df2beb3ff4fe4670375,3,3,1.0,197.22,0.0008114687584527996,22.0,0.0,0.0,False
HYPE,0x32adda173d9bffa2243bfc6db887d86a0cbc9a51,6,0,0.0,3.5999999999999996,0.0,5.0,0.0,0.0,False
HYPE,0x32b2c7122b6dd16070226f9de3b97d7f86b4dd19,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x32b4a0154a71789a3226505925490f9eb4f83e00,4,0,0.0,2.0,0.0,3.0,0.0,0.0,False
HYPE,0x32be23f01b45d6f51c190ddf7d596887ee13279b,6,1,0.16666666666666666,3.0,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x32d078b651ca8153f4c7bd38379ed3774e2d0563,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x32f91138c10fa7e81feadee5ef0f2130cf2c4324,7,0,0.0,4.8999999999999995,0.0,5.0,0.0,0.0,False
HYPE,0x3312be5b68423be1765c79f0d65a92f539f0d449,10,0,0.0,178.8,0.0,6.0,0.0,0.0,False
HYPE,0x332682fb072999df2c4ba6d5a62eed76ce08e4e3,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x332fcf2269e37c1a8a0496f6526aa58728189655,6,1,0.16666666666666666,3.5999999999999996,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x33355aee9f463a8cd86f22037e5bba6d67edf250,3,0,0.0,1.5,0.0,5.0,0.0,0.0,False
HYPE,0x33459a424ead958cfdf32df84dd362cb6f3329e4,6,0,0.0,3.0,0.0,6.0,0.0,0.0,False
HYPE,0x3349fdfd62ac6e495269edd05229a582c6f79e31,6,1,0.16666666666666666,3.0,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x335f28f668b14a95801beafdc0ef51393b57e549,11,1,0.09090909090909091,213.0,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x33ae2fd80989c229c1c4e53ab9b3824644f757b9,4,0,0.0,2.0,0.0,3.0,0.0,0.0,False
HYPE,0x33b84e11ee5d632d5ba65f52a8594be7d3b06e9a,5,0,0.0,41.24,0.0,0.0,0.0,,True
HYPE,0x33e3c27ddb35fc3d4bdda0ff219ad8484463b143,4,0,0.0,2.0,0.0,3.0,0.0,0.0,False
HYPE,0x33f53824938732dae140ecaf7d7db3c63e9da585,6,0,0.0,4.199999999999999,0.0,5.0,0.0,0.0,False
HYPE,0x33fd034e7abf873050cec070ec8c4cdb5ceae6f3,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x3408125b89876b5fb0df73fa659b47503e3037bd,5,1,0.2,10.93,0.0002704895861509332,21.0,0.0,0.0,False
HYPE,0x34683d8e067c218ee2684a94427d92ddb0db61ff,1,0,0.0,0.5,0.0,4.0,0.0,0.0,False
HYPE,0x3486c570103043a2df20901ff18885c751d3086d,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x348e5365acfa48a26ada7da840ca611e29c950ef,97,2,0.020618556701030927,7473.61,0.0005409791723018664,45.0,0.0,0.0,False
HYPE,0x34facaf63fa78a094c4a2e7671c5d3c929b6fe59,8,1,0.125,12.8,0.0002704895861509332,6.0,0.0,0.0,False
HYPE,0x350e33a777d510616fbdb483d1de3b50d1edfcfb,129,6,0.046511627906976744,12907.26,0.0016229375169055991,3.0,0.0,0.0,False
HYPE,0x35431f16dd68782139c9a813047c73e936e9832d,6,0,0.0,3.0,0.0,7.0,0.0,0.0,False
HYPE,0x3567942dd21dfd6488beddd645fe33fb83fdd56c,6,0,0.0,3.0,0.0,6.0,0.0,0.0,False
HYPE,0x3578aec20f7fa05049cecedd56da76b0408dab59,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x357e2b25fbacbbb600187eca0623f066bd916efd,3,0,0.0,1.5,0.0,3.0,0.0,0.0,False
HYPE,0x35a951275efe8a190f99560397a3ff0393e7443f,6,0,0.0,175.2,0.0,6.0,0.0,0.0,False
HYPE,0x35d27b134297283829dd8144ea770feecbce37e3,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x35dfcba63c3791ffce9ff1281c1c082cd43ab979,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x3604c48207ff4a24af0e69a26f7ffab7607a2f69,4,1,0.25,2.0,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x3623c31e3bfec91fff7aa8a953420bc5e55e0027,4,0,0.0,2.8,0.0,5.0,0.0,0.0,False
HYPE,0x36740dbf7b1d4da348cbe71ab73e523562e51ef5,4,0,0.0,2.0,0.0,3.0,0.0,0.0,False
HYPE,0x3674dfce1c83ef21ee451d1c17d724796785ede7,1,0,0.0,5.9,0.0,66.0,10.0,0.15151515151515152,False
HYPE,0x368ad1c38ef53c2cc6e179d3fe98b7c8c80766f2,3,0,0.0,1.5,0.0,4.0,0.0,0.0,False
HYPE,0x37140a62ddf587ecd3aff6271d05d193067a99ee,3,0,0.0,13.0,0.0,3.0,0.0,0.0,False
HYPE,0x3721713152e084fd7be5c290a814d4407b01e4c5,6,1,0.16666666666666666,3.0,0.0002704895861509332,6.0,0.0,0.0,False
HYPE,0x37482d50c49dfee888a45eb08bf4e8201ed06f4c,1,0,0.0,0.6,0.0,3.0,0.0,0.0,False
HYPE,0x379cb900df373490a2787a1e2e0007711ea079b1,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x37d6b6a6d464410ccd841c991e68b4d38cdc01b9,3,0,0.0,1.7999999999999998,0.0,5.0,0.0,0.0,False
HYPE,0x37d730c80a220115a05057e445c77ebe4f4eefb4,6,1,0.16666666666666666,3.5999999999999996,0.0002704895861509332,5.0,0.0,0.0,False
HYPE,0x382b5264abb6003b5b01246f2e95b9132cc5ddbf,1,0,0.0,0.9,0.0,4.0,0.0,0.0,False
HYPE,0x383d5a8902fb00e48841d6d7388b85b1889cc1d2,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x385d738c20452111da32c211a31427f8a9d162b0,4,1,0.25,2.4,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x3862909d2f50123c0ef048c357829db0332709df,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x386ed6dcba02c6239fd108ef81996cb93b06a42a,1,0,0.0,0.5,0.0,4.0,0.0,0.0,False
HYPE,0x38848e715a8affdbdd66167aab4db5756a9d04af,9,0,0.0,4.5,0.0,5.0,0.0,0.0,False
HYPE,0x38848f2c993cc7bbfad4cca9e89ac8486748a0fc,13,1,0.07692307692307693,201.6,0.0002704895861509332,7.0,0.0,0.0,False
HYPE,0x388b3ea2d5fa291e47ecb9f5570012d84a891180,4,0,0.0,190.0,0.0,0.0,0.0,,True
HYPE,0x38bc527ba18a71cc5eeca602e36c9747f75cb6ed,9,0,0.0,4.5,0.0,5.0,0.0,0.0,False
HYPE,0x399965e15d4e61ec3529cc98b7f7ebb93b733336,5,0,0.0,80.86,0.0,14.0,1.0,0.07142857142857142,False
HYPE,0x39ad6e5fc63c736df450d03e8e5e959ddafcb1e6,4,0,0.0,2.8,0.0,4.0,0.0,0.0,False
HYPE,0x39c99def4b4fe39fef0a8d22789bf36d472e3b44,3,0,0.0,1.7999999999999998,0.0,4.0,0.0,0.0,False
HYPE,0x39d2805d745919abc10e896b4ba6f1e49708f381,6,0,0.0,3.0,0.0,5.0,0.0,0.0,False
HYPE,0x39e7cde0c9fd9533716d39700b10ee54b53d53a1,5,0,0.0,2.5,0.0,5.0,0.0,0.0,False
HYPE,0x3a03c75df10d3f18a212649ce0d28b03b108b812,8,2,0.25,20.130000000000003,0.0005409791723018664,2.0,0.0,0.0,False
HYPE,0x3a336a3da60283755fe338d51f57551dffda6e1c,4,0,0.0,2.0,0.0,3.0,0.0,0.0,False
HYPE,0x3a4c10a04a2b0f4685682085b65f2b11c306fa9f,5,3,0.6,2.4,0.0008114687584527996,5.0,0.0,0.0,False
HYPE,0x3a5054b50f2fb827345fe7dee312bbb7842fce2a,4,0,0.0,2.0,0.0,4.0,0.0,0.0,False
HYPE,0x3a60a00e2795a8eb9b5bad565da4b673654d112e,4,0,0.0,2.0,0.0,5.0,0.0,0.0,False
HYPE,0x3ab5cc886f8d068946d0d2a74d9ed7ad72b60878,6,1,0.16666666666666666,3.0,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x3ad0b3aafdb3c1055cf36390d5cd22542277b498,3,0,0.0,1.5,0.0,3.0,0.0,0.0,False
HYPE,0x3add9122388ea0f5cdb6005c2081b677e417449d,3,1,0.3333333333333333,1.7999999999999998,0.0002704895861509332,4.0,0.0,0.0,False
HYPE,0x3adfb06b43cfea145f490bac5ebeea8c90ada2b0,1,0,0.0,0.5,0.0,4.0,0.0,0.0,False
HYPE,0x3b14940a03a3fded0cf7dbf492e71c688a6c57e0,1,0,0.0,0.5,0.0,4.0,0.0,0.0,False
HYPE,0x3b1a9534aaf7f1941da7f3dd4c3f031a9affb79f,6,0,0.0,3.0,0.0,4.0,0.0,0.0,False
